time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
7.779619,3.046850,3.020344,0.112830,0.016558
7.784618,3.047409,3.020439,0.111207,0.015285
7.789618,3.047960,3.020504,0.109389,0.013901
7.794618,3.048501,3.020586,0.107353,0.010837
7.799617,3.049031,3.020629,0.105083,0.011262
7.804617,3.049549,3.019809,0.102546,0.021625
7.809617,3.050054,3.019947,0.099771,0.019877
7.814616,3.050544,3.020058,0.096838,0.016953
7.819616,3.051019,3.020138,0.093763,0.013348
7.824615,3.051478,3.020211,0.090629,0.009473
7.829615,3.051922,3.020252,0.087494,0.006783
7.834615,3.052350,3.020288,0.084343,0.004171
7.839614,3.052762,3.020311,0.081151,0.000733
7.844614,3.053158,3.020310,0.077985,-0.002991
7.849614,3.053538,3.020299,0.074811,-0.002796
7.854613,3.053903,3.020276,0.071625,-0.004753
7.859613,3.054251,3.020293,0.068465,-0.003303
7.864613,3.054584,3.020265,0.065325,-0.006666
7.869612,3.054902,3.020342,0.062230,-0.003371
7.874612,3.055203,3.020313,0.059207,-0.008663
7.879611,3.055490,3.020258,0.056232,-0.011599
7.884611,3.055763,3.020183,0.053348,-0.016060
7.889611,3.056021,3.020030,0.050581,-0.019637
7.894610,3.056266,3.019902,0.047920,-0.025023
7.899610,3.056498,3.019990,0.045356,-0.021767
7.904610,3.056717,3.039509,0.042837,0.050278
